TIME(HH),TIME(MM),TIME(SS),TIME(ms),X,Y,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11
0,0,12,513,5.7,6.6,-52,-52,-51,-45,-50,-67,-49,-41,-42,-52,-46,-48
0,0,15,554,5.7,6.6,-51,-52,-50,-45,-48,-67,-49,-42,-46,-51,-46,-48
0,0,18,600,5.7,6.6,-51,-52,-50,-45,-48,-67,-49,-42,-46,-51,-46,-48
0,0,21,676,5.7,6.6,-51,-51,-51,-48,-46,-67,-50,-40,-45,-51,-51,-48
0,0,24,728,5.7,6.6,-51,-51,-51,-48,-46,-67,-50,-40,-45,-51,-51,-48
0,0,27,784,5.7,6.6,-51,-51,-51,-48,-42,-61,-52,-40,-45,-51,-41,-48
0,0,30,843,5.7,6.6,-51,-51,-51,-45,-42,-61,-51,-45,-38,-56,-40,-48
0,0,37,758,5.7,6.9,-54,-51,-50,-41,-50,-54,-53,-40,-50,-52,-41,-46
0,0,40,808,5.7,6.9,-54,-51,-50,-41,-50,-54,-53,-40,-50,-52,-41,-46
0,0,43,878,5.7,6.9,-54,-54,-51,-42,-49,-55,-53,-41,-50,-52,-40,-48
0,0,46,925,5.7,6.9,-54,-54,-51,-42,-49,-55,-53,-41,-50,-52,-40,-48
0,0,49,972,5.7,6.9,-54,-54,-51,-43,-50,-55,-53,-40,-50,-56,-40,-48
0,0,53,22,5.7,6.9,-54,-54,-51,-43,-50,-55,-53,-40,-50,-56,-40,-48
0,0,56,68,5.7,6.9,-54,-52,-51,-42,-49,-54,-53,-41,-50,-56,-42,-48
0,0,59,123,5.7,6.9,-54,-52,-51,-42,-49,-54,-53,-41,-50,-56,-42,-48
0,0,2,181,5.7,6.9,-54,-52,-51,-42,-48,-54,-53,-40,-50,-54,-40,-48
0,0,5,242,5.7,6.9,-54,-52,-51,-42,-48,-54,-53,-40,-50,-54,-40,-48
0,0,8,293,5.7,6.9,-54,-52,-51,-42,-49,-54,-53,-40,-50,-54,-40,-48
0,0,11,335,5.7,6.9,-54,-52,-51,-42,-49,-54,-53,-40,-50,-54,-40,-48
0,0,14,371,5.7,6.9,-54,-52,-51,-42,-49,-54,-53,-43,-50,-54,-41,-48
0,0,17,433,5.7,6.9,-54,-52,-51,-42,-49,-54,-53,-43,-50,-54,-41,-48
0,0,20,482,5.7,6.9,-51,-51,-51,-40,-46,-54,-53,-41,-50,-54,-44,-49
0,0,23,536,5.7,6.9,-51,-51,-51,-40,-46,-54,-53,-41,-50,-54,-44,-49
0,0,37,758,5.7,6.9,-54,-51,-50,-41,-50,-54,-53,-40,-50,-52,-41,-46
0,0,40,808,5.7,6.9,-54,-51,-50,-41,-50,-54,-53,-40,-50,-52,-41,-46
0,0,43,878,5.7,6.9,-54,-54,-51,-42,-49,-55,-53,-41,-50,-52,-40,-48
0,0,46,925,5.7,6.9,-54,-54,-51,-42,-49,-55,-53,-41,-50,-52,-40,-48
0,0,49,972,5.7,6.9,-54,-54,-51,-43,-50,-55,-53,-40,-50,-56,-40,-48
0,0,53,22,5.7,6.9,-54,-54,-51,-43,-50,-55,-53,-40,-50,-56,-40,-48
0,0,56,68,5.7,6.9,-54,-52,-51,-42,-49,-54,-53,-41,-50,-56,-42,-48
0,0,59,123,5.7,6.9,-54,-52,-51,-42,-49,-54,-53,-41,-50,-56,-42,-48
0,0,2,181,5.7,6.9,-54,-52,-51,-42,-48,-54,-53,-40,-50,-54,-40,-48
0,0,5,242,5.7,6.9,-54,-52,-51,-42,-48,-54,-53,-40,-50,-54,-40,-48
0,0,8,293,5.7,6.9,-54,-52,-51,-42,-49,-54,-53,-40,-50,-54,-40,-48
0,0,11,335,5.7,6.9,-54,-52,-51,-42,-49,-54,-53,-40,-50,-54,-40,-48
0,0,14,371,5.7,6.9,-54,-52,-51,-42,-49,-54,-53,-43,-50,-54,-41,-48
0,0,17,433,5.7,6.9,-54,-52,-51,-42,-49,-54,-53,-43,-50,-54,-41,-48
0,0,20,482,5.7,6.9,-51,-51,-51,-40,-46,-54,-53,-41,-50,-54,-44,-49
0,0,23,536,5.7,6.9,-51,-51,-51,-40,-46,-54,-53,-41,-50,-54,-44,-49
0,0,13,288,5.7,7.2,-52,-51,-52,-49,-46,-50,-52,-40,-48,-61,-40,-61
0,0,19,380,5.7,7.2,-53,-51,-47,-46,-47,-51,-52,-40,-47,-61,-45,-61
0,0,25,489,5.7,7.2,-50,-49,-50,-48,-46,-54,-50,-44,-46,-57,-45,-61
0,0,31,585,5.7,7.2,-50,-51,-52,-49,-49,-54,-50,-42,-51,-56,-41,-61
0,0,34,627,5.7,7.2,-50,-51,-52,-49,-49,-54,-50,-42,-51,-56,-41,-61
0,0,37,688,5.7,7.2,-54,-51,-52,-49,-49,-51,-51,-42,-51,-56,-41,-61
0,0,40,736,5.7,7.2,-54,-51,-52,-49,-49,-51,-51,-42,-51,-56,-41,-61
0,0,43,788,5.7,7.2,-52,-50,-50,-49,-49,-52,-52,-40,-51,-60,-46,-54
0,0,49,879,5.7,7.2,-52,-49,-51,-49,-48,-51,-52,-42,-48,-58,-43,-54
0,0,52,947,5.7,7.2,-52,-49,-51,-49,-48,-51,-52,-42,-48,-58,-43,-54
0,0,55,995,5.7,7.2,-53,-50,-50,-49,-48,-51,-52,-42,-48,-58,-45,-54
0,0,59,59,5.7,7.2,-52,-51,-51,-49,-47,-51,-52,-42,-49,-59,-43,-54
0,0,2,138,5.7,7.2,-52,-51,-51,-49,-47,-51,-52,-42,-49,-59,-43,-54
0,0,5,204,5.7,7.2,-52,-50,-51,-49,-48,-52,-52,-41,-49,-58,-43,-54
0,0,8,249,5.7,7.2,-52,-50,-51,-49,-48,-52,-52,-41,-49,-58,-43,-54
0,0,11,305,5.7,7.2,-45,-50,-50,-49,-49,-51,-52,-42,-49,-58,-44,-54
0,0,14,348,5.7,7.2,-51,-49,-52,-50,-47,-51,-51,-43,-50,-57,-42,-54
0,0,17,387,5.7,7.2,-51,-49,-52,-50,-47,-51,-51,-43,-50,-57,-42,-54
0,0,20,424,5.7,7.2,-52,-51,-52,-48,-45,-52,-51,-40,-51,-55,-42,-56
0,0,26,526,5.7,7.2,-50,-50,-51,-49,-46,-52,-52,-41,-50,-58,-45,-56
0,0,13,288,5.7,7.2,-52,-51,-52,-49,-46,-50,-52,-40,-48,-61,-40,-61
0,0,19,380,5.7,7.2,-53,-51,-47,-46,-47,-51,-52,-40,-47,-61,-45,-61
0,0,25,489,5.7,7.2,-50,-49,-50,-48,-46,-54,-50,-44,-46,-57,-45,-61
0,0,31,585,5.7,7.2,-50,-51,-52,-49,-49,-54,-50,-42,-51,-56,-41,-61
0,0,34,627,5.7,7.2,-50,-51,-52,-49,-49,-54,-50,-42,-51,-56,-41,-61
0,0,37,688,5.7,7.2,-54,-51,-52,-49,-49,-51,-51,-42,-51,-56,-41,-61
0,0,40,736,5.7,7.2,-54,-51,-52,-49,-49,-51,-51,-42,-51,-56,-41,-61
0,0,43,788,5.7,7.2,-52,-50,-50,-49,-49,-52,-52,-40,-51,-60,-46,-54
0,0,49,879,5.7,7.2,-52,-49,-51,-49,-48,-51,-52,-42,-48,-58,-43,-54
0,0,52,947,5.7,7.2,-52,-49,-51,-49,-48,-51,-52,-42,-48,-58,-43,-54
0,0,55,995,5.7,7.2,-53,-50,-50,-49,-48,-51,-52,-42,-48,-58,-45,-54
0,0,59,59,5.7,7.2,-52,-51,-51,-49,-47,-51,-52,-42,-49,-59,-43,-54
0,0,2,138,5.7,7.2,-52,-51,-51,-49,-47,-51,-52,-42,-49,-59,-43,-54
0,0,5,204,5.7,7.2,-52,-50,-51,-49,-48,-52,-52,-41,-49,-58,-43,-54
0,0,8,249,5.7,7.2,-52,-50,-51,-49,-48,-52,-52,-41,-49,-58,-43,-54
0,0,11,305,5.7,7.2,-45,-50,-50,-49,-49,-51,-52,-42,-49,-58,-44,-54
0,0,14,348,5.7,7.2,-51,-49,-52,-50,-47,-51,-51,-43,-50,-57,-42,-54
0,0,17,387,5.7,7.2,-51,-49,-52,-50,-47,-51,-51,-43,-50,-57,-42,-54
0,0,20,424,5.7,7.2,-52,-51,-52,-48,-45,-52,-51,-40,-51,-55,-42,-56
0,0,26,526,5.7,7.2,-50,-50,-51,-49,-46,-52,-52,-41,-50,-58,-45,-56
0,0,37,445,5.7,7.5,-55,-54,-51,-48,-52,-61,-57,-49,-49,-54,-43,-43
0,0,40,498,5.7,7.5,-55,-54,-51,-48,-52,-61,-57,-49,-49,-54,-43,-43
0,0,43,555,5.7,7.5,-54,-54,-51,-49,-54,-57,-57,-48,-49,-54,-41,-43
0,0,46,595,5.7,7.5,-54,-54,-51,-49,-54,-57,-57,-48,-49,-54,-41,-43
0,0,49,633,5.7,7.5,-57,-54,-50,-52,-52,-63,-57,-46,-46,-54,-40,-43
0,0,52,684,5.7,7.5,-57,-54,-50,-52,-52,-63,-57,-46,-46,-54,-40,-43
0,0,55,744,5.7,7.5,-52,-54,-49,-52,-51,-56,-57,-46,-46,-54,-43,-43
0,0,58,805,5.7,7.5,-52,-54,-49,-52,-51,-56,-57,-46,-46,-54,-43,-43
0,0,1,880,5.7,7.5,-52,-54,-49,-50,-51,-58,-57,-46,-52,-53,-43,-43
0,0,4,933,5.7,7.5,-52,-54,-49,-50,-51,-58,-57,-46,-52,-53,-43,-43
0,0,7,994,5.7,7.5,-53,-54,-50,-50,-54,-60,-57,-46,-52,-53,-42,-43
0,0,11,47,5.7,7.5,-53,-54,-50,-50,-54,-60,-57,-46,-52,-53,-42,-43
0,0,14,101,5.7,7.5,-53,-55,-50,-48,-54,-60,-57,-46,-51,-54,-44,-43
0,0,17,153,5.7,7.5,-53,-55,-50,-48,-54,-60,-57,-46,-51,-54,-44,-43
0,0,20,218,5.7,7.5,-54,-55,-50,-49,-51,-58,-54,-46,-51,-55,-45,-43
0,0,23,277,5.7,7.5,-54,-55,-50,-49,-51,-58,-54,-46,-51,-55,-45,-43
0,0,26,333,5.7,7.5,-54,-55,-48,-48,-49,-61,-54,-47,-51,-55,-44,-43
0,0,29,396,5.7,7.5,-54,-55,-48,-48,-49,-61,-54,-47,-51,-55,-44,-43
0,0,32,436,5.7,7.5,-55,-62,-48,-48,-49,-58,-54,-47,-51,-55,-41,-43
0,0,35,469,5.7,7.5,-55,-62,-48,-48,-49,-58,-54,-47,-51,-55,-41,-43
0,0,38,513,5.7,7.5,-54,-62,-48,-48,-49,-57,-54,-46,-51,-55,-41,-43
0,0,41,558,5.7,7.5,-54,-62,-48,-48,-49,-57,-54,-46,-51,-55,-41,-43
0,0,37,445,5.7,7.5,-55,-54,-51,-48,-52,-61,-57,-49,-49,-54,-43,-43
0,0,40,498,5.7,7.5,-55,-54,-51,-48,-52,-61,-57,-49,-49,-54,-43,-43
0,0,43,555,5.7,7.5,-54,-54,-51,-49,-54,-57,-57,-48,-49,-54,-41,-43
0,0,46,595,5.7,7.5,-54,-54,-51,-49,-54,-57,-57,-48,-49,-54,-41,-43
0,0,49,633,5.7,7.5,-57,-54,-50,-52,-52,-63,-57,-46,-46,-54,-40,-43
0,0,52,684,5.7,7.5,-57,-54,-50,-52,-52,-63,-57,-46,-46,-54,-40,-43
0,0,55,744,5.7,7.5,-52,-54,-49,-52,-51,-56,-57,-46,-46,-54,-43,-43
0,0,58,805,5.7,7.5,-52,-54,-49,-52,-51,-56,-57,-46,-46,-54,-43,-43
0,0,1,880,5.7,7.5,-52,-54,-49,-50,-51,-58,-57,-46,-52,-53,-43,-43
0,0,4,933,5.7,7.5,-52,-54,-49,-50,-51,-58,-57,-46,-52,-53,-43,-43
0,0,7,994,5.7,7.5,-53,-54,-50,-50,-54,-60,-57,-46,-52,-53,-42,-43
0,0,11,47,5.7,7.5,-53,-54,-50,-50,-54,-60,-57,-46,-52,-53,-42,-43
0,0,14,101,5.7,7.5,-53,-55,-50,-48,-54,-60,-57,-46,-51,-54,-44,-43
0,0,17,153,5.7,7.5,-53,-55,-50,-48,-54,-60,-57,-46,-51,-54,-44,-43
0,0,20,218,5.7,7.5,-54,-55,-50,-49,-51,-58,-54,-46,-51,-55,-45,-43
0,0,23,277,5.7,7.5,-54,-55,-50,-49,-51,-58,-54,-46,-51,-55,-45,-43
0,0,26,333,5.7,7.5,-54,-55,-48,-48,-49,-61,-54,-47,-51,-55,-44,-43
0,0,29,396,5.7,7.5,-54,-55,-48,-48,-49,-61,-54,-47,-51,-55,-44,-43
0,0,32,436,5.7,7.5,-55,-62,-48,-48,-49,-58,-54,-47,-51,-55,-41,-43
0,0,35,469,5.7,7.5,-55,-62,-48,-48,-49,-58,-54,-47,-51,-55,-41,-43
0,0,38,513,5.7,7.5,-54,-62,-48,-48,-49,-57,-54,-46,-51,-55,-41,-43
0,0,41,558,5.7,7.5,-54,-62,-48,-48,-49,-57,-54,-46,-51,-55,-41,-43
0,0,25,113,5.7,7.8,-51,-61,-61,-46,-52,-68,-54,-46,-52,-57,-43,-53
0,0,31,218,5.7,7.8,-45,-62,-54,-46,-52,-52,-54,-46,-52,-63,-43,-52
0,0,37,348,5.7,7.8,-45,-60,-54,-46,-52,-60,-54,-48,-52,-54,-43,-52
0,0,43,463,5.7,7.8,-46,-61,-54,-45,-52,-58,-54,-54,-49,-57,-42,-51
0,0,46,514,5.7,7.8,-46,-61,-54,-45,-52,-58,-54,-54,-49,-57,-42,-51
0,0,49,566,5.7,7.8,-46,-61,-54,-42,-52,-52,-54,-48,-49,-63,-39,-49
0,0,52,603,5.7,7.8,-46,-61,-54,-42,-52,-52,-54,-48,-49,-63,-39,-49
0,0,55,652,5.7,7.8,-46,-57,-54,-42,-49,-64,-50,-46,-49,-56,-40,-49
0,0,58,713,5.7,7.8,-46,-57,-54,-42,-49,-64,-50,-46,-49,-56,-40,-49
0,0,1,765,5.7,7.8,-46,-57,-49,-42,-49,-64,-51,-46,-49,-54,-39,-49
0,0,7,873,5.7,7.8,-46,-57,-49,-42,-49,-54,-51,-46,-49,-54,-39,-49
0,0,10,910,5.7,7.8,-47,-57,-54,-40,-51,-62,-51,-46,-48,-60,-39,-46
0,0,17,79,5.7,7.8,-47,-59,-54,-45,-51,-62,-51,-44,-48,-60,-39,-52
0,0,20,121,5.7,7.8,-47,-59,-54,-45,-51,-62,-51,-44,-48,-60,-39,-52
0,0,23,179,5.7,7.8,-46,-59,-54,-46,-49,-57,-51,-44,-49,-60,-46,-50
0,0,26,224,5.7,7.8,-46,-59,-54,-46,-49,-57,-51,-44,-49,-60,-46,-50
0,0,29,267,5.7,7.8,-47,-60,-54,-45,-52,-58,-51,-46,-49,-58,-46,-52
0,0,32,313,5.7,7.8,-47,-60,-54,-45,-52,-58,-51,-46,-49,-58,-46,-52
0,0,35,373,5.7,7.8,-47,-58,-54,-45,-52,-58,-51,-46,-49,-60,-42,-50
0,0,38,429,5.7,7.8,-47,-58,-54,-45,-52,-58,-51,-46,-49,-60,-42,-50
0,0,41,476,5.7,7.8,-45,-58,-49,-43,-52,-60,-51,-46,-46,-60,-40,-46
0,0,44,531,5.7,7.8,-45,-58,-46,-43,-49,-60,-51,-45,-46,-60,-38,-46
0,0,47,592,5.7,7.8,-45,-58,-46,-43,-49,-60,-51,-45,-46,-60,-38,-46
0,0,25,113,5.7,7.8,-51,-61,-61,-46,-52,-68,-54,-46,-52,-57,-43,-53
0,0,31,218,5.7,7.8,-45,-62,-54,-46,-52,-52,-54,-46,-52,-63,-43,-52
0,0,37,348,5.7,7.8,-45,-60,-54,-46,-52,-60,-54,-48,-52,-54,-43,-52
0,0,43,463,5.7,7.8,-46,-61,-54,-45,-52,-58,-54,-54,-49,-57,-42,-51
0,0,46,514,5.7,7.8,-46,-61,-54,-45,-52,-58,-54,-54,-49,-57,-42,-51
0,0,49,566,5.7,7.8,-46,-61,-54,-42,-52,-52,-54,-48,-49,-63,-39,-49
0,0,52,603,5.7,7.8,-46,-61,-54,-42,-52,-52,-54,-48,-49,-63,-39,-49
0,0,55,652,5.7,7.8,-46,-57,-54,-42,-49,-64,-50,-46,-49,-56,-40,-49
0,0,58,713,5.7,7.8,-46,-57,-54,-42,-49,-64,-50,-46,-49,-56,-40,-49
0,0,1,765,5.7,7.8,-46,-57,-49,-42,-49,-64,-51,-46,-49,-54,-39,-49
0,0,7,873,5.7,7.8,-46,-57,-49,-42,-49,-54,-51,-46,-49,-54,-39,-49
0,0,10,910,5.7,7.8,-47,-57,-54,-40,-51,-62,-51,-46,-48,-60,-39,-46
0,0,17,79,5.7,7.8,-47,-59,-54,-45,-51,-62,-51,-44,-48,-60,-39,-52
0,0,20,121,5.7,7.8,-47,-59,-54,-45,-51,-62,-51,-44,-48,-60,-39,-52
0,0,23,179,5.7,7.8,-46,-59,-54,-46,-49,-57,-51,-44,-49,-60,-46,-50
0,0,26,224,5.7,7.8,-46,-59,-54,-46,-49,-57,-51,-44,-49,-60,-46,-50
0,0,29,267,5.7,7.8,-47,-60,-54,-45,-52,-58,-51,-46,-49,-58,-46,-52
0,0,32,313,5.7,7.8,-47,-60,-54,-45,-52,-58,-51,-46,-49,-58,-46,-52
0,0,35,373,5.7,7.8,-47,-58,-54,-45,-52,-58,-51,-46,-49,-60,-42,-50
0,0,38,429,5.7,7.8,-47,-58,-54,-45,-52,-58,-51,-46,-49,-60,-42,-50
0,0,41,476,5.7,7.8,-45,-58,-49,-43,-52,-60,-51,-46,-46,-60,-40,-46
0,0,44,531,5.7,7.8,-45,-58,-46,-43,-49,-60,-51,-45,-46,-60,-38,-46
0,0,47,592,5.7,7.8,-45,-58,-46,-43,-49,-60,-51,-45,-46,-60,-38,-46
0,0,38,29,5.7,8.1,-53,-52,-49,-46,-51,-52,-55,-49,-44,-54,-36,-69
0,0,41,71,5.7,8.1,-53,-52,-49,-46,-51,-52,-55,-49,-44,-54,-36,-69
0,0,44,117,5.7,8.1,-53,-52,-49,-49,-51,-55,-55,-45,-49,-54,-34,-31
0,0,47,150,5.7,8.1,-53,-52,-49,-49,-51,-55,-55,-45,-49,-54,-34,-31
0,0,50,196,5.7,8.1,-53,-54,-49,-47,-51,-55,-55,-44,-50,-54,-34,-82
0,0,53,241,5.7,8.1,-53,-54,-49,-47,-51,-55,-55,-44,-50,-54,-34,-82
0,0,56,297,5.7,8.1,-56,-54,-49,-47,-50,-54,-55,-43,-50,-57,-34,-82
0,0,59,343,5.7,8.1,-56,-54,-49,-47,-50,-54,-55,-43,-50,-57,-34,-82
0,0,2,389,5.7,8.1,-49,-51,-49,-47,-50,-54,-55,-43,-50,-57,-34,-82
0,0,5,440,5.7,8.1,-49,-51,-49,-47,-50,-54,-55,-43,-50,-57,-34,-82
0,0,8,500,5.7,8.1,-49,-51,-49,-47,-50,-54,-55,-40,-50,-57,-34,-63
0,0,11,540,5.7,8.1,-49,-51,-49,-47,-50,-54,-55,-40,-50,-57,-34,-63
0,0,14,586,5.7,8.1,-55,-51,-49,-47,-48,-52,-55,-44,-50,-55,-34,-64
0,0,17,635,5.7,8.1,-55,-51,-49,-47,-48,-52,-55,-44,-50,-55,-34,-64
0,0,20,697,5.7,8.1,-55,-51,-49,-47,-48,-53,-55,-43,-50,-55,-34,-91
0,0,23,745,5.7,8.1,-55,-51,-49,-47,-48,-53,-55,-43,-50,-55,-34,-91
0,0,26,795,5.7,8.1,-55,-51,-49,-47,-48,-54,-55,-43,-50,-55,-36,-70
0,0,29,840,5.7,8.1,-55,-51,-49,-47,-48,-54,-55,-43,-50,-55,-36,-70
0,0,32,897,5.7,8.1,-55,-51,-49,-47,-48,-52,-55,-43,-50,-55,-34,-70
0,0,35,972,5.7,8.1,-55,-51,-49,-47,-48,-52,-55,-43,-50,-55,-34,-70
0,0,39,18,5.7,8.1,-55,-51,-49,-46,-48,-55,-55,-44,-50,-55,-34,-63
0,0,42,63,5.7,8.1,-55,-51,-49,-46,-48,-55,-55,-44,-50,-55,-34,-63
0,0,45,123,5.7,8.1,-55,-51,-49,-46,-48,-52,-51,-45,-50,-55,-34,-63
0,0,48,165,5.7,8.1,-55,-51,-49,-46,-48,-52,-51,-45,-50,-55,-34,-63
0,0,51,211,5.7,8.1,-55,-52,-49,-46,-48,-52,-51,-44,-50,-55,-34,-63
0,0,54,297,5.7,8.1,-55,-52,-49,-46,-48,-52,-51,-44,-50,-55,-34,-63
0,0,38,29,5.7,8.1,-53,-52,-49,-46,-51,-52,-55,-49,-44,-54,-36,-69
0,0,41,71,5.7,8.1,-53,-52,-49,-46,-51,-52,-55,-49,-44,-54,-36,-69
0,0,44,117,5.7,8.1,-53,-52,-49,-49,-51,-55,-55,-45,-49,-54,-34,-31
0,0,47,150,5.7,8.1,-53,-52,-49,-49,-51,-55,-55,-45,-49,-54,-34,-31
0,0,50,196,5.7,8.1,-53,-54,-49,-47,-51,-55,-55,-44,-50,-54,-34,-82
0,0,53,241,5.7,8.1,-53,-54,-49,-47,-51,-55,-55,-44,-50,-54,-34,-82
0,0,56,297,5.7,8.1,-56,-54,-49,-47,-50,-54,-55,-43,-50,-57,-34,-82
0,0,59,343,5.7,8.1,-56,-54,-49,-47,-50,-54,-55,-43,-50,-57,-34,-82
0,0,2,389,5.7,8.1,-49,-51,-49,-47,-50,-54,-55,-43,-50,-57,-34,-82
0,0,5,440,5.7,8.1,-49,-51,-49,-47,-50,-54,-55,-43,-50,-57,-34,-82
0,0,8,500,5.7,8.1,-49,-51,-49,-47,-50,-54,-55,-40,-50,-57,-34,-63
0,0,11,540,5.7,8.1,-49,-51,-49,-47,-50,-54,-55,-40,-50,-57,-34,-63
0,0,14,586,5.7,8.1,-55,-51,-49,-47,-48,-52,-55,-44,-50,-55,-34,-64
0,0,17,635,5.7,8.1,-55,-51,-49,-47,-48,-52,-55,-44,-50,-55,-34,-64
0,0,20,697,5.7,8.1,-55,-51,-49,-47,-48,-53,-55,-43,-50,-55,-34,-91
0,0,23,745,5.7,8.1,-55,-51,-49,-47,-48,-53,-55,-43,-50,-55,-34,-91
0,0,26,795,5.7,8.1,-55,-51,-49,-47,-48,-54,-55,-43,-50,-55,-36,-70
0,0,29,840,5.7,8.1,-55,-51,-49,-47,-48,-54,-55,-43,-50,-55,-36,-70
0,0,32,897,5.7,8.1,-55,-51,-49,-47,-48,-52,-55,-43,-50,-55,-34,-70
0,0,35,972,5.7,8.1,-55,-51,-49,-47,-48,-52,-55,-43,-50,-55,-34,-70
0,0,39,18,5.7,8.1,-55,-51,-49,-46,-48,-55,-55,-44,-50,-55,-34,-63
0,0,42,63,5.7,8.1,-55,-51,-49,-46,-48,-55,-55,-44,-50,-55,-34,-63
0,0,45,123,5.7,8.1,-55,-51,-49,-46,-48,-52,-51,-45,-50,-55,-34,-63
0,0,48,165,5.7,8.1,-55,-51,-49,-46,-48,-52,-51,-45,-50,-55,-34,-63
0,0,51,211,5.7,8.1,-55,-52,-49,-46,-48,-52,-51,-44,-50,-55,-34,-63
0,0,54,297,5.7,8.1,-55,-52,-49,-46,-48,-52,-51,-44,-50,-55,-34,-63
0,0,38,29,5.7,8.1,-53,-52,-49,-46,-51,-52,-55,-49,-44,-54,-36,-69
0,0,41,71,5.7,8.1,-53,-52,-49,-46,-51,-52,-55,-49,-44,-54,-36,-69
0,0,44,117,5.7,8.1,-53,-52,-49,-49,-51,-55,-55,-45,-49,-54,-34,-31
0,0,47,150,5.7,8.1,-53,-52,-49,-49,-51,-55,-55,-45,-49,-54,-34,-31
0,0,50,196,5.7,8.1,-53,-54,-49,-47,-51,-55,-55,-44,-50,-54,-34,-82
0,0,53,241,5.7,8.1,-53,-54,-49,-47,-51,-55,-55,-44,-50,-54,-34,-82
0,0,56,297,5.7,8.1,-56,-54,-49,-47,-50,-54,-55,-43,-50,-57,-34,-82
0,0,59,343,5.7,8.1,-56,-54,-49,-47,-50,-54,-55,-43,-50,-57,-34,-82
0,0,2,389,5.7,8.1,-49,-51,-49,-47,-50,-54,-55,-43,-50,-57,-34,-82
0,0,5,440,5.7,8.1,-49,-51,-49,-47,-50,-54,-55,-43,-50,-57,-34,-82
0,0,8,500,5.7,8.1,-49,-51,-49,-47,-50,-54,-55,-40,-50,-57,-34,-63
0,0,11,540,5.7,8.1,-49,-51,-49,-47,-50,-54,-55,-40,-50,-57,-34,-63
0,0,14,586,5.7,8.1,-55,-51,-49,-47,-48,-52,-55,-44,-50,-55,-34,-64
0,0,17,635,5.7,8.1,-55,-51,-49,-47,-48,-52,-55,-44,-50,-55,-34,-64
0,0,20,697,5.7,8.1,-55,-51,-49,-47,-48,-53,-55,-43,-50,-55,-34,-91
0,0,23,745,5.7,8.1,-55,-51,-49,-47,-48,-53,-55,-43,-50,-55,-34,-91
0,0,26,795,5.7,8.1,-55,-51,-49,-47,-48,-54,-55,-43,-50,-55,-36,-70
0,0,29,840,5.7,8.1,-55,-51,-49,-47,-48,-54,-55,-43,-50,-55,-36,-70
0,0,32,897,5.7,8.1,-55,-51,-49,-47,-48,-52,-55,-43,-50,-55,-34,-70
0,0,35,972,5.7,8.1,-55,-51,-49,-47,-48,-52,-55,-43,-50,-55,-34,-70
0,0,39,18,5.7,8.1,-55,-51,-49,-46,-48,-55,-55,-44,-50,-55,-34,-63
0,0,42,63,5.7,8.1,-55,-51,-49,-46,-48,-55,-55,-44,-50,-55,-34,-63
0,0,45,123,5.7,8.1,-55,-51,-49,-46,-48,-52,-51,-45,-50,-55,-34,-63
0,0,48,165,5.7,8.1,-55,-51,-49,-46,-48,-52,-51,-45,-50,-55,-34,-63
0,0,51,211,5.7,8.1,-55,-52,-49,-46,-48,-52,-51,-44,-50,-55,-34,-63
0,0,54,297,5.7,8.1,-55,-52,-49,-46,-48,-52,-51,-44,-50,-55,-34,-63
0,0,43,201,5.7,8.4,-52,-52,-52,-51,-55,-54,-57,-52,-47,-58,-33,-50
0,0,46,255,5.7,8.4,-52,-52,-52,-51,-42,-54,-57,-43,-47,-58,-33,-50
0,0,52,360,5.7,8.4,-52,-52,-41,-51,-54,-54,-57,-45,-47,-58,-33,-49
0,0,55,414,5.7,8.4,-52,-52,-41,-51,-54,-54,-57,-45,-47,-58,-33,-49
0,0,58,469,5.7,8.4,-53,-52,-40,-51,-54,-52,-57,-45,-47,-58,-30,-52
0,0,1,547,5.7,8.4,-53,-52,-40,-51,-54,-52,-57,-45,-47,-58,-30,-52
0,0,4,597,5.7,8.4,-52,-43,-43,-49,-54,-52,-57,-51,-47,-55,-29,-49
0,0,10,694,5.7,8.4,-52,-54,-49,-49,-53,-52,-55,-45,-47,-54,-31,-49
0,0,16,819,5.7,8.4,-54,-54,-42,-51,-52,-52,-56,-47,-46,-54,-32,-49
0,0,22,932,5.7,8.4,-54,-54,-42,-51,-52,-53,-56,-47,-46,-56,-32,-49
0,0,25,967,5.7,8.4,-54,-54,-54,-51,-52,-53,-56,-48,-46,-52,-32,-51
0,0,32,85,5.7,8.4,-53,-52,-42,-51,-52,-53,-56,-48,-46,-53,-32,-51
0,0,35,151,5.7,8.4,-53,-52,-42,-51,-52,-53,-56,-48,-46,-53,-32,-51
0,0,38,212,5.7,8.4,-52,-52,-42,-51,-52,-52,-53,-48,-46,-53,-31,-51
0,0,41,259,5.7,8.4,-52,-52,-42,-51,-52,-52,-53,-48,-46,-53,-31,-51
0,0,44,317,5.7,8.4,-52,-52,-49,-51,-50,-53,-53,-45,-48,-53,-31,-50
0,0,50,393,5.7,8.4,-52,-52,-51,-51,-52,-52,-53,-46,-48,-53,-31,-51
0,0,53,455,5.7,8.4,-52,-52,-51,-51,-52,-52,-53,-46,-48,-53,-31,-51
0,0,56,497,5.7,8.4,-52,-53,-51,-51,-52,-52,-55,-46,-49,-54,-31,-51
0,0,59,543,5.7,8.4,-51,-51,-50,-51,-52,-52,-54,-46,-49,-54,-31,-51
